province,district,municipality,adm1_pcode,adm2_pcode,adm3_pcode,ward,affected,theme,disaggregation,variable,value
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,7,NA,population projections 2026,male,age_group_75_79,47
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,7,NA,population projections 2026,female,age_group_75_79,52
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,7,NA,population projections 2026,total,age_group_80_84,56
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,7,NA,population projections 2026,male,age_group_80_84,29
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,7,NA,population projections 2026,female,age_group_80_84,27
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,7,NA,population projections 2026,total,age_group_85_89,26
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,7,NA,population projections 2026,male,age_group_85_89,12
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,7,NA,population projections 2026,female,age_group_85_89,14
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,7,NA,population projections 2026,total,age_group_90_94,9
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,7,NA,population projections 2026,male,age_group_90_94,2
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,7,NA,population projections 2026,female,age_group_90_94,7
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,7,NA,population projections 2026,total,age_group_95plus,2
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,7,NA,population projections 2026,male,age_group_95plus,0
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,7,NA,population projections 2026,female,age_group_95plus,2
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,total,population_total,1798
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,male,population_overall_male,779
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,female,population_overall_female,1019
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,total,age_group_0_4,104
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,male,age_group_0_4,55
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,female,age_group_0_4,49
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,total,age_group_5_9,116
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,male,age_group_5_9,59
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,female,age_group_5_9,57
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,total,age_group_10_14,131
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,male,age_group_10_14,63
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,female,age_group_10_14,68
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,total,age_group_15_19,139
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,male,age_group_15_19,72
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,female,age_group_15_19,67
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,total,age_group_20_24,104
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,male,age_group_20_24,43
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,female,age_group_20_24,61
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,total,age_group_25_29,83
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,male,age_group_25_29,24
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,female,age_group_25_29,59
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,total,age_group_30_34,91
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,male,age_group_30_34,31
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,female,age_group_30_34,60
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,total,age_group_35_39,91
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,male,age_group_35_39,31
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,female,age_group_35_39,60
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,total,age_group_40_44,88
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,male,age_group_40_44,32
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,female,age_group_40_44,56
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,total,age_group_45_49,100
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,male,age_group_45_49,37
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,female,age_group_45_49,63
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,total,age_group_50_54,111
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,male,age_group_50_54,46
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,female,age_group_50_54,65
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,total,age_group_55_59,136
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,male,age_group_55_59,62
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,female,age_group_55_59,74
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,total,age_group_60_64,129
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,male,age_group_60_64,52
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,female,age_group_60_64,77
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,total,age_group_65_69,117
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,male,age_group_65_69,50
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,female,age_group_65_69,67
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,total,age_group_70_74,98
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,male,age_group_70_74,48
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,female,age_group_70_74,50
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,total,age_group_75_79,83
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,male,age_group_75_79,38
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,female,age_group_75_79,45
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,total,age_group_80_84,47
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,male,age_group_80_84,24
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,female,age_group_80_84,23
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,total,age_group_85_89,20
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,male,age_group_85_89,9
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,female,age_group_85_89,11
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,total,age_group_90_94,8
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,male,age_group_90_94,3
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,female,age_group_90_94,5
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,total,age_group_95plus,2
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,male,age_group_95plus,0
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,8,NA,population projections 2026,female,age_group_95plus,2
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,total,population_total,1850
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,male,population_overall_male,814
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,female,population_overall_female,1036
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,total,age_group_0_4,75
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,male,age_group_0_4,40
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,female,age_group_0_4,35
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,total,age_group_5_9,107
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,male,age_group_5_9,61
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,female,age_group_5_9,46
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,total,age_group_10_14,108
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,male,age_group_10_14,51
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,female,age_group_10_14,57
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,total,age_group_15_19,134
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,male,age_group_15_19,66
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,female,age_group_15_19,68
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,total,age_group_20_24,88
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,male,age_group_20_24,41
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,female,age_group_20_24,47
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,total,age_group_25_29,56
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,male,age_group_25_29,16
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,female,age_group_25_29,40
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,total,age_group_30_34,65
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,male,age_group_30_34,21
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,female,age_group_30_34,44
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,total,age_group_35_39,85
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,male,age_group_35_39,29
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,female,age_group_35_39,56
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,total,age_group_40_44,91
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,male,age_group_40_44,31
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,female,age_group_40_44,60
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,total,age_group_45_49,114
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,male,age_group_45_49,50
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,female,age_group_45_49,64
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,total,age_group_50_54,139
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,male,age_group_50_54,54
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,female,age_group_50_54,85
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,total,age_group_55_59,179
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,male,age_group_55_59,75
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,female,age_group_55_59,104
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,total,age_group_60_64,168
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,male,age_group_60_64,81
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,female,age_group_60_64,87
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,total,age_group_65_69,152
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,male,age_group_65_69,68
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,female,age_group_65_69,84
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,total,age_group_70_74,123
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,male,age_group_70_74,57
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,female,age_group_70_74,66
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,total,age_group_75_79,84
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,male,age_group_75_79,36
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,female,age_group_75_79,48
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,total,age_group_80_84,51
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,male,age_group_80_84,24
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,female,age_group_80_84,27
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,total,age_group_85_89,19
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,male,age_group_85_89,9
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,female,age_group_85_89,10
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,total,age_group_90_94,9
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,male,age_group_90_94,4
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,female,age_group_90_94,5
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,total,age_group_95plus,3
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,male,age_group_95plus,0
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,9,NA,population projections 2026,female,age_group_95plus,3
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,total,population_total,2931
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,male,population_overall_male,1536
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,female,population_overall_female,1395
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,total,age_group_0_4,216
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,male,age_group_0_4,116
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,female,age_group_0_4,100
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,total,age_group_5_9,414
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,male,age_group_5_9,205
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,female,age_group_5_9,209
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,total,age_group_10_14,387
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,male,age_group_10_14,203
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,female,age_group_10_14,184
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,total,age_group_15_19,358
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,male,age_group_15_19,188
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,female,age_group_15_19,170
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,total,age_group_20_24,237
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,male,age_group_20_24,115
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,female,age_group_20_24,122
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,total,age_group_25_29,214
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,male,age_group_25_29,106
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,female,age_group_25_29,108
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,total,age_group_30_34,209
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,male,age_group_30_34,110
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,female,age_group_30_34,99
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,total,age_group_35_39,149
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,male,age_group_35_39,93
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,female,age_group_35_39,56
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,total,age_group_40_44,145
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,male,age_group_40_44,76
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,female,age_group_40_44,69
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,total,age_group_45_49,120
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,male,age_group_45_49,63
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,1,NA,population projections 2026,female,age_group_45_49,57
